Rej	ID	LipidMolec	LipidMolecGroup	ClassKey	SubClassKey	FAKey	FAGroupKey	CalcMass	BaseRt	MolFormula	MainIon	IonCnt	IsoCnt	PDBCnt	TotalSmpIDRate(%)	TotalGrade	OrgMeanArea[s1]	OrgMeanHeight[s1]	OrgMaxArea[s1]	OrgMaxHeight[s1]	OrgMedArea[s1]	OrgMedHeight[s1]	OrgAreaStd[s1]	OrgHeightStd[s1]	OrgAreaRsd(%)[s1]	OrgHeightRsd(%)[s1]	MeanArea[s1]	MeanHeight[s1]	MaxArea[s1]	MaxHeight[s1]	MedArea[s1]	MedHeight[s1]	MedSumArea[s1]	AreaStd[s1]	HeightStd[s1]	AreaRsd(%)[s1]	HeightRsd(%)[s1]	MeanConc[s1]	MaxConc[s1]	MedConc[s1]
false	3746	PA(45:3)	PA(45:3)	PA	diacyl	(45:3)	(45:3)	824.6295	13.0571	C48 H89 O8 P1	M+Na	1	1	0	100.00	C	4.6606E3	5.1028E4	2.0863E4	1.5835E5	2.5810E3	4.0625E4	5.5272E3	4.6952E4	118.5955	92.0108	4.6606E3	5.1028E4	2.0863E4	1.5835E5	2.5810E3	4.0625E4	4.0625E4	5.5272E3	4.6952E4	118.60	92.01	NaN	NaN	NaN
false	3747	PA(45:3)	PA(45:3)	PA	diacyl	(45:3)	(45:3)	824.6295	13.3184	C48 H89 O8 P1	M+Na	1	1	0	100.00	C	2.5992E4	2.0943E5	7.7393E4	5.7229E5	1.7218E4	1.5952E5	2.7406E4	2.0208E5	105.4401	96.4926	2.5992E4	2.0943E5	7.7393E4	5.7229E5	1.7218E4	1.5952E5	1.5952E5	2.7406E4	2.0208E5	105.44	96.49	NaN	NaN	NaN
false	3749	DG(O-50:9)	DG(O-50:9)	DG	alkyl-acyl	(O-50:9)	(O-50:9)	788.6683	16.3497	C53 H88 O4	M+Na	1	1	0	100.00	C	6.9844E4	4.7807E5	1.8000E5	1.3367E6	5.2982E4	3.5078E5	4.8247E4	3.6671E5	69.0790	76.7062	6.9844E4	4.7807E5	1.8000E5	1.3367E6	5.2982E4	3.5078E5	3.5078E5	4.8247E4	3.6671E5	69.08	76.71	NaN	NaN	NaN
false	375	DG(O-32:1)	DG(O-32:1)	DG	alkyl-acyl	(O-32:1)	(O-32:1)	552.5118	14.7985	C35 H68 O4	M+NH4	1	1	0	100.00	C	1.2417E5	8.0938E5	5.2922E5	3.4469E6	6.4801E4	4.3296E5	1.5152E5	9.6798E5	122.0270	119.5945	1.2417E5	8.0938E5	5.2922E5	3.4469E6	6.4801E4	4.3296E5	4.3296E5	1.5152E5	9.6798E5	122.03	119.59	NaN	NaN	NaN
false	3751	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	8.7829	C38 H76 N1 O7 P1	M+Na	1	1	0	100.00	C	1.6443E4	1.5062E5	4.6766E4	4.2795E5	5.3471E3	6.9855E4	1.6145E4	1.3911E5	98.1909	92.3608	1.6443E4	1.5062E5	4.6766E4	4.2795E5	5.3471E3	6.9855E4	6.9855E4	1.6145E4	1.3911E5	98.19	92.36	NaN	NaN	NaN
false	3752	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	9.5674	C38 H76 N1 O7 P1	M+H	2	1	0	100.00	C	1.4443E5	7.1268E5	4.9507E5	2.3257E6	1.0228E5	4.8514E5	1.4540E5	6.8293E5	100.6741	95.8261	1.4443E5	7.1268E5	4.9507E5	2.3257E6	1.0228E5	4.8514E5	4.8514E5	1.4540E5	6.8293E5	100.67	95.83	NaN	NaN	NaN
false	3753	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	9.7695	C38 H76 N1 O7 P1	M+H	1	1	0	100.00	C	6.4289E4	4.9722E5	2.3309E5	1.8060E6	4.8932E4	3.6430E5	6.4580E4	4.8054E5	100.4517	96.6465	6.4289E4	4.9722E5	2.3309E5	1.8060E6	4.8932E4	3.6430E5	3.6430E5	6.4580E4	4.8054E5	100.45	96.65	NaN	NaN	NaN
false	3754	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	9.8925	C38 H76 N1 O7 P1	M+H	1	1	0	100.00	C	4.9163E4	3.2357E5	1.5497E5	9.6901E5	3.4798E4	2.3272E5	4.4156E4	2.6701E5	89.8148	82.5195	4.9163E4	3.2357E5	1.5497E5	9.6901E5	3.4798E4	2.3272E5	2.3272E5	4.4156E4	2.6701E5	89.81	82.52	NaN	NaN	NaN
false	3755	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	10.0482	C38 H76 N1 O7 P1	M+H	1	1	0	100.00	C	1.3534E4	2.1572E5	7.6189E4	8.2376E5	7.6886E3	1.5382E5	1.6407E4	2.0845E5	121.2331	96.6306	1.3534E4	2.1572E5	7.6189E4	8.2376E5	7.6886E3	1.5382E5	1.5382E5	1.6407E4	2.0845E5	121.23	96.63	NaN	NaN	NaN
false	3756	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	10.9093	C38 H76 N1 O7 P1	M+H	1	1	0	100.00	C	1.1557E5	1.0870E6	3.1760E5	2.9996E6	9.4906E4	8.9080E5	8.7500E4	7.9267E5	75.7097	72.9259	1.1557E5	1.0870E6	3.1760E5	2.9996E6	9.4906E4	8.9080E5	8.9080E5	8.7500E4	7.9267E5	75.71	72.93	NaN	NaN	NaN
false	3758	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	12.0085	C38 H76 N1 O7 P1	M+Na	1	1	0	100.00	C	6.0594E4	5.4117E5	2.0375E5	1.5912E6	4.0036E4	4.5397E5	5.5349E4	4.3974E5	91.3451	81.2573	6.0594E4	5.4117E5	2.0375E5	1.5912E6	4.0036E4	4.5397E5	4.5397E5	5.5349E4	4.3974E5	91.35	81.26	NaN	NaN	NaN
false	3759	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	12.6825	C38 H76 N1 O7 P1	M+H	1	1	0	100.00	C	7.1261E4	2.9753E5	2.2888E5	8.2328E5	5.9030E4	2.4886E5	5.5474E4	2.0441E5	77.8462	68.7010	7.1261E4	2.9753E5	2.2888E5	8.2328E5	5.9030E4	2.4886E5	2.4886E5	5.5474E4	2.0441E5	77.85	68.70	NaN	NaN	NaN
false	3760	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	12.8467	C38 H76 N1 O7 P1	M+H	1	1	0	100.00	C	2.7216E4	2.2101E5	1.4409E5	9.1011E5	2.3397E4	1.9877E5	2.8077E4	1.6984E5	103.1629	76.8469	2.7216E4	2.2101E5	1.4409E5	9.1011E5	2.3397E4	1.9877E5	1.9877E5	2.8077E4	1.6984E5	103.16	76.85	NaN	NaN	NaN
false	3761	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	13.8543	C38 H76 N1 O7 P1	M+H	1	1	0	100.00	C	8.2495E3	6.5900E4	2.5694E4	1.8305E5	6.8553E3	5.2210E4	6.7727E3	5.0508E4	82.0984	76.6429	8.2495E3	6.5900E4	2.5694E4	1.8305E5	6.8553E3	5.2210E4	5.2210E4	6.7727E3	5.0508E4	82.10	76.64	NaN	NaN	NaN
false	3762	LPC(30:1)	LPC(30:1)	LPC	monoacyl	(30:1)	(30:1)	689.5359	14.6031	C38 H76 N1 O7 P1	M+H	1	1	0	100.00	C	2.9904E4	2.2453E5	9.3332E4	6.0757E5	2.3169E4	1.7667E5	2.3709E4	1.7385E5	79.2833	77.4286	2.9904E4	2.2453E5	9.3332E4	6.0757E5	2.3169E4	1.7667E5	1.7667E5	2.3709E4	1.7385E5	79.28	77.43	NaN	NaN	NaN
false	3763	Cer(d40:4)	Cer(d40:4)	Cer	acylsphingosines	(d40:4)	(d40:4)	615.5590	16.9903	C40 H73 N1 O3	M+H	1	1	0	100.00	C	7.0176E4	5.8361E5	1.7443E5	1.3941E6	5.6638E4	4.5841E5	5.4095E4	4.4741E5	77.0847	76.6620	7.0176E4	5.8361E5	1.7443E5	1.3941E6	5.6638E4	4.5841E5	4.5841E5	5.4095E4	4.4741E5	77.08	76.66	NaN	NaN	NaN
false	3764	DG(O-35:5)	DG(O-35:5)	DG	alkyl-acyl	(O-35:5)	(O-35:5)	586.4961	9.2453	C38 H66 O4	M+H	2	1	0	100.00	C	5.0981E4	4.2992E5	1.7081E5	1.0909E6	5.0670E4	4.4392E5	4.9877E4	4.0864E5	97.8340	95.0518	5.0981E4	4.2992E5	1.7081E5	1.0909E6	5.0670E4	4.4392E5	4.4392E5	4.9877E4	4.0864E5	97.83	95.05	NaN	NaN	NaN
false	3765	DG(O-35:5)	DG(O-35:5)	DG	alkyl-acyl	(O-35:5)	(O-35:5)	586.4961	9.8073	C38 H66 O4	M+H	1	1	0	100.00	C	3.0106E4	2.9943E5	8.8744E4	8.3747E5	2.7744E4	3.0178E5	2.8946E4	2.5850E5	96.1454	86.3305	3.0106E4	2.9943E5	8.8744E4	8.3747E5	2.7744E4	3.0178E5	3.0178E5	2.8946E4	2.5850E5	96.15	86.33	NaN	NaN	NaN
false	3766	DG(33:0)	DG(33:0)	DG	diacyl	(33:0)	(33:0)	582.5223	14.5601	C36 H70 O5	M+Na	1	1	5	100.00	C	2.8666E4	2.2254E5	8.7992E4	6.5999E5	2.3735E4	2.0003E5	2.3064E4	1.7907E5	80.4589	80.4668	2.8666E4	2.2254E5	8.7992E4	6.5999E5	2.3735E4	2.0003E5	2.0003E5	2.3064E4	1.7907E5	80.46	80.47	NaN	NaN	NaN
false	3767	DG(33:0)	DG(33:0)	DG	diacyl	(33:0)	(33:0)	582.5223	14.6538	C36 H70 O5	M+Na	1	1	5	100.00	C	2.8666E4	2.2254E5	8.7992E4	6.5999E5	2.3735E4	2.0003E5	2.3064E4	1.7907E5	80.4589	80.4668	2.8666E4	2.2254E5	8.7992E4	6.5999E5	2.3735E4	2.0003E5	2.0003E5	2.3064E4	1.7907E5	80.46	80.47	NaN	NaN	NaN
false	3768	PA(O-46:3)	PA(O-46:3)	PA	alkyl-acyl	(O-46:3)	(O-46:3)	824.6659	3.4295	C49 H93 O7 P1	M+Na	1	1	0	100.00	C	1.7963E4	7.6422E4	4.6546E4	1.8854E5	1.3817E4	5.6425E4	1.2358E4	5.2525E4	68.7989	68.7311	1.7963E4	7.6422E4	4.6546E4	1.8854E5	1.3817E4	5.6425E4	5.6425E4	1.2358E4	5.2525E4	68.80	68.73	NaN	NaN	NaN
false	3769	PA(O-46:3)	PA(O-46:3)	PA	alkyl-acyl	(O-46:3)	(O-46:3)	824.6659	10.8161	C49 H93 O7 P1	M+Na	1	1	0	100.00	C	2.9667E3	6.7520E4	1.1918E4	3.5141E5	1.9296E3	5.7630E4	3.4235E3	7.2799E4	115.3977	107.8193	2.9667E3	6.7520E4	1.1918E4	3.5141E5	1.9296E3	5.7630E4	5.7630E4	3.4235E3	7.2799E4	115.40	107.82	NaN	NaN	NaN
false	3770	PA(O-46:3)	PA(O-46:3)	PA	alkyl-acyl	(O-46:3)	(O-46:3)	824.6659	11.6657	C49 H93 O7 P1	M+Na	1	1	0	100.00	C	1.1159E5	9.5929E5	2.2508E5	1.8844E6	1.2200E5	1.0633E6	5.2800E4	4.3691E5	47.3181	45.5449	1.1159E5	9.5929E5	2.2508E5	1.8844E6	1.2200E5	1.0633E6	1.0633E6	5.2800E4	4.3691E5	47.32	45.54	NaN	NaN	NaN
false	3771	Cer(d42:4)	Cer(d42:4)	Cer	acylsphingosines	(d42:4)	(d42:4)	643.5903	15.2945	C42 H77 N1 O3	M+H-H2O	2	1	0	100.00	C	1.3431E4	1.0560E5	3.9047E4	2.7380E5	1.2799E4	9.9334E4	1.2397E4	8.5612E4	92.3031	81.0694	1.3431E4	1.0560E5	3.9047E4	2.7380E5	1.2799E4	9.9334E4	9.9334E4	1.2397E4	8.5612E4	92.30	81.07	NaN	NaN	NaN
false	3773	Cer(d42:4)	Cer(d42:4)	Cer	acylsphingosines	(d42:4)	(d42:4)	643.5903	18.7386	C42 H77 N1 O3	M+H	1	1	0	100.00	C	4.0623E5	3.9191E6	1.0156E6	1.0160E7	2.4492E5	2.4974E6	3.0227E5	2.7921E6	74.4099	71.2437	4.0623E5	3.9191E6	1.0156E6	1.0160E7	2.4492E5	2.4974E6	2.4974E6	3.0227E5	2.7921E6	74.41	71.24	NaN	NaN	NaN
false	3774	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	9.0153	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	9.6078E3	1.6580E5	5.2189E4	4.7561E5	5.5826E3	9.3798E4	1.2891E4	1.4281E5	134.1706	86.1349	9.6078E3	1.6580E5	5.2189E4	4.7561E5	5.5826E3	9.3798E4	9.3798E4	1.2891E4	1.4281E5	134.17	86.13	NaN	NaN	NaN
false	3775	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	9.2487	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	2.6754E4	1.9438E5	8.7952E4	6.5334E5	2.2426E4	1.3919E5	2.5068E4	1.7904E5	93.6986	92.1093	2.6754E4	1.9438E5	8.7952E4	6.5334E5	2.2426E4	1.3919E5	1.3919E5	2.5068E4	1.7904E5	93.70	92.11	NaN	NaN	NaN
false	3776	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	9.6683	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	7.3649E3	5.8801E4	2.5469E4	1.9172E5	5.1582E3	4.1304E4	7.3761E3	5.1823E4	100.1524	88.1338	7.3649E3	5.8801E4	2.5469E4	1.9172E5	5.1582E3	4.1304E4	4.1304E4	7.3761E3	5.1823E4	100.15	88.13	NaN	NaN	NaN
false	3777	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	9.8857	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	7.1150E3	7.8137E4	2.1491E4	1.8600E5	4.7371E3	6.8950E4	6.1873E3	5.3239E4	86.9616	68.1355	7.1150E3	7.8137E4	2.1491E4	1.8600E5	4.7371E3	6.8950E4	6.8950E4	6.1873E3	5.3239E4	86.96	68.14	NaN	NaN	NaN
false	3778	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	10.0207	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	4.5236E3	6.9080E4	2.1402E4	1.8519E5	3.3079E3	7.1358E4	4.4041E3	3.8502E4	97.3576	55.7346	4.5236E3	6.9080E4	2.1402E4	1.8519E5	3.3079E3	7.1358E4	7.1358E4	4.4041E3	3.8502E4	97.36	55.73	NaN	NaN	NaN
false	3779	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	10.4863	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	1.1241E4	1.7933E5	4.5407E4	5.4518E5	7.4175E3	1.1863E5	1.1035E4	1.4327E5	98.1680	79.8936	1.1241E4	1.7933E5	4.5407E4	5.4518E5	7.4175E3	1.1863E5	1.1863E5	1.1035E4	1.4327E5	98.17	79.89	NaN	NaN	NaN
false	3780	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	11.2139	C38 H78 N1 O7 P1	M+H	2	1	0	100.00	C	1.0209E6	6.8339E6	3.2484E6	2.2332E7	8.3203E5	5.5629E6	9.7571E5	6.4963E6	95.5744	95.0598	1.0209E6	6.8339E6	3.2484E6	2.2332E7	8.3203E5	5.5629E6	5.5629E6	9.7571E5	6.4963E6	95.57	95.06	NaN	NaN	NaN
false	3781	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	11.4236	C38 H78 N1 O7 P1	M+H	1	1	0	100.00	C	1.6192E5	2.3430E6	5.8273E5	9.1406E6	1.0661E5	1.4655E6	1.5561E5	2.4349E6	96.1027	103.9205	1.6192E5	2.3430E6	5.8273E5	9.1406E6	1.0661E5	1.4655E6	1.4655E6	1.5561E5	2.4349E6	96.10	103.92	NaN	NaN	NaN
false	3782	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	11.4948	C38 H78 N1 O7 P1	M+H	1	1	0	100.00	C	7.1883E4	8.6791E5	2.4052E5	2.9087E6	6.7731E4	7.3983E5	5.6389E4	7.1475E5	78.4463	82.3529	7.1883E4	8.6791E5	2.4052E5	2.9087E6	6.7731E4	7.3983E5	7.3983E5	5.6389E4	7.1475E5	78.45	82.35	NaN	NaN	NaN
false	3784	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	11.6226	C38 H78 N1 O7 P1	M+H	1	1	0	100.00	C	2.3520E4	3.1529E5	7.0324E4	1.1115E6	1.7874E4	2.6654E5	2.0773E4	2.6203E5	88.3229	83.1085	2.3520E4	3.1529E5	7.0324E4	1.1115E6	1.7874E4	2.6654E5	2.6654E5	2.0773E4	2.6203E5	88.32	83.11	NaN	NaN	NaN
false	3785	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	11.6809	C38 H78 N1 O7 P1	M+H	1	1	0	100.00	C	9.1306E3	1.4969E5	3.3345E4	5.0737E5	7.2014E3	1.0516E5	8.5333E3	1.3116E5	93.4582	87.6179	9.1306E3	1.4969E5	3.3345E4	5.0737E5	7.2014E3	1.0516E5	1.0516E5	8.5333E3	1.3116E5	93.46	87.62	NaN	NaN	NaN
false	3786	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	12.3803	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	3.0148E5	2.2734E6	8.7966E5	7.2106E6	2.1165E5	1.8879E6	2.7415E5	1.9921E6	90.9348	87.6265	3.0148E5	2.2734E6	8.7966E5	7.2106E6	2.1165E5	1.8879E6	1.8879E6	2.7415E5	1.9921E6	90.93	87.63	NaN	NaN	NaN
false	3787	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	12.4707	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	3.5113E5	2.0535E6	1.4614E6	6.7916E6	2.0939E5	1.1940E6	3.7589E5	1.9312E6	107.0522	94.0448	3.5113E5	2.0535E6	1.4614E6	6.7916E6	2.0939E5	1.1940E6	1.1940E6	3.7589E5	1.9312E6	107.05	94.04	NaN	NaN	NaN
false	3788	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	12.8453	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	7.2547E4	3.3849E5	2.0908E5	1.1887E6	5.6330E4	2.6535E5	5.5667E4	2.9767E5	76.7333	87.9412	7.2547E4	3.3849E5	2.0908E5	1.1887E6	5.6330E4	2.6535E5	2.6535E5	5.5667E4	2.9767E5	76.73	87.94	NaN	NaN	NaN
false	3789	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	12.8910	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	6.6293E4	3.4816E5	2.0908E5	1.1887E6	5.4609E4	2.6739E5	5.3837E4	2.9247E5	81.2108	84.0025	6.6293E4	3.4816E5	2.0908E5	1.1887E6	5.4609E4	2.6739E5	2.6739E5	5.3837E4	2.9247E5	81.21	84.00	NaN	NaN	NaN
false	3790	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	13.1622	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	1.3933E4	1.4363E5	3.5036E4	4.4801E5	1.4918E4	9.3854E4	9.4857E3	1.2457E5	68.0790	86.7313	1.3933E4	1.4363E5	3.5036E4	4.4801E5	1.4918E4	9.3854E4	9.3854E4	9.4857E3	1.2457E5	68.08	86.73	NaN	NaN	NaN
false	3791	LPC(30:0)	LPC(30:0)	LPC	monoacyl	(30:0)	(30:0)	691.5516	13.2751	C38 H78 N1 O7 P1	M+Na	1	1	0	100.00	C	8.9086E3	7.0198E4	1.6659E4	1.4362E5	8.8976E3	7.2865E4	4.8872E3	3.8865E4	54.8590	55.3649	8.9086E3	7.0198E4	1.6659E4	1.4362E5	8.8976E3	7.2865E4	7.2865E4	4.8872E3	3.8865E4	54.86	55.36	NaN	NaN	NaN
false	3792	PA(46:9)	PA(46:9)	PA	diacyl	(46:9)	(46:9)	826.5513	8.7362	C49 H79 O8 P1	M+Na	1	1	0	100.00	C	4.5491E4	4.1670E5	1.8642E5	1.4659E6	2.9019E4	2.7273E5	4.6863E4	4.2830E5	103.0161	102.7841	4.5491E4	4.1670E5	1.8642E5	1.4659E6	2.9019E4	2.7273E5	2.7273E5	4.6863E4	4.2830E5	103.02	102.78	NaN	NaN	NaN
false	3793	PA(46:9)	PA(46:9)	PA	diacyl	(46:9)	(46:9)	826.5513	9.0991	C49 H79 O8 P1	M+Na	1	1	0	100.00	C	2.9586E3	1.1083E5	8.0776E3	3.8223E5	2.3103E3	9.1320E4	2.5551E3	9.5359E4	86.3627	86.0441	2.9586E3	1.1083E5	8.0776E3	3.8223E5	2.3103E3	9.1320E4	9.1320E4	2.5551E3	9.5359E4	86.36	86.04	NaN	NaN	NaN
false	3794	PA(46:9)	PA(46:9)	PA	diacyl	(46:9)	(46:9)	826.5513	9.6691	C49 H79 O8 P1	M+Na	1	1	0	100.00	C	4.9387E3	1.1944E5	1.3890E4	3.7282E5	3.5795E3	9.8241E4	3.8643E3	9.1861E4	78.2453	76.9086	4.9387E3	1.1944E5	1.3890E4	3.7282E5	3.5795E3	9.8241E4	9.8241E4	3.8643E3	9.1861E4	78.25	76.91	NaN	NaN	NaN
false	3795	PA(46:9)	PA(46:9)	PA	diacyl	(46:9)	(46:9)	826.5513	10.5442	C49 H79 O8 P1	M+H	2	1	0	100.00	C	3.2336E5	2.5583E6	7.6076E5	6.3784E6	2.3811E5	1.8204E6	2.3093E5	1.8413E6	71.4169	71.9736	3.2336E5	2.5583E6	7.6076E5	6.3784E6	2.3811E5	1.8204E6	1.8204E6	2.3093E5	1.8413E6	71.42	71.97	NaN	NaN	NaN
false	3796	PA(46:9)	PA(46:9)	PA	diacyl	(46:9)	(46:9)	826.5513	10.8278	C49 H79 O8 P1	M+Na	1	1	0	100.00	C	3.2722E3	7.0541E4	1.0713E4	1.4514E5	2.9959E3	6.5384E4	2.2590E3	3.5847E4	69.0371	50.8172	3.2722E3	7.0541E4	1.0713E4	1.4514E5	2.9959E3	6.5384E4	6.5384E4	2.2590E3	3.5847E4	69.04	50.82	NaN	NaN	NaN
false	3797	Cer(d18:2_24:1)	Cer(d42:3)	Cer	acylsphingosines	(d18:2_24:1)	(d42:3)	645.6060	16.6973	C42 H79 N1 O3	M+H-H2O	2	2	0	100.00	B	8.6847E4	5.7612E5	2.2145E5	1.6123E6	1.0055E5	6.7707E5	6.8432E4	4.9407E5	78.7965	85.7578	8.6847E4	5.7612E5	2.2145E5	1.6123E6	1.0055E5	6.7707E5	6.7707E5	6.8432E4	4.9407E5	78.80	85.76	NaN	NaN	NaN
false	3799	Cer(d42:3)	Cer(d42:3)	Cer	acylsphingosines	(d42:3)	(d42:3)	645.6060	16.8632	C42 H79 N1 O3	M+H-H2O	1	2	0	100.00	C	6.5772E4	4.6115E5	1.5593E5	1.1281E6	6.6963E4	4.5399E5	5.0813E4	3.4517E5	77.2563	74.8482	6.5772E4	4.6115E5	1.5593E5	1.1281E6	6.6963E4	4.5399E5	4.5399E5	5.0813E4	3.4517E5	77.26	74.85	NaN	NaN	NaN
false	380	DG(O-32:1)	DG(O-32:1)	DG	alkyl-acyl	(O-32:1)	(O-32:1)	552.5118	21.8969	C35 H68 O4	M+Na	1	1	0	100.00	C	8.5970E5	4.8305E6	3.0524E6	1.5773E7	5.7421E5	3.3931E6	8.6104E5	4.4788E6	100.1558	92.7193	8.5970E5	4.8305E6	3.0524E6	1.5773E7	5.7421E5	3.3931E6	3.3931E6	8.6104E5	4.4788E6	100.16	92.72	NaN	NaN	NaN
false	3800	Cer(d42:3)	Cer(d42:3)	Cer	acylsphingosines	(d42:3)	(d42:3)	645.6060	17.0147	C42 H79 N1 O3	M+H-H2O	1	2	0	100.00	C	2.0862E4	2.7220E5	6.4054E4	8.1483E5	2.1777E4	2.6929E5	2.0140E4	2.6447E5	96.5379	97.1607	2.0862E4	2.7220E5	6.4054E4	8.1483E5	2.1777E4	2.6929E5	2.6929E5	2.0140E4	2.6447E5	96.54	97.16	NaN	NaN	NaN
false	3801	Cer(d18:2_24:1)	Cer(d42:3)	Cer	acylsphingosines	(d18:2_24:1)	(d42:3)	645.6060	17.2537	C42 H79 N1 O3	M+H-H2O	2	2	0	100.00	B	1.9128E4	1.4884E5	4.9153E4	3.7102E5	2.2434E4	1.7855E5	1.7992E4	1.2753E5	94.0626	85.6832	1.9128E4	1.4884E5	4.9153E4	3.7102E5	2.2434E4	1.7855E5	1.7855E5	1.7992E4	1.2753E5	94.06	85.68	NaN	NaN	NaN
false	3802	Cer(d42:3)	Cer(d42:3)	Cer	acylsphingosines	(d42:3)	(d42:3)	645.6060	19.2840	C42 H79 N1 O3	M+H	1	2	0	100.00	C	2.9701E3	3.9456E4	7.4442E3	7.8337E4	2.5073E3	3.6397E4	1.9362E3	1.7504E4	65.1897	44.3639	2.9701E3	3.9456E4	7.4442E3	7.8337E4	2.5073E3	3.6397E4	3.6397E4	1.9362E3	1.7504E4	65.19	44.36	NaN	NaN	NaN
false	3803	DG(O-37:6)	DG(O-37:6)	DG	alkyl-acyl	(O-37:6)	(O-37:6)	612.5118	8.5626	C40 H68 O4	M+Na	1	1	0	100.00	C	8.9024E3	7.9714E4	2.5590E4	2.1543E5	7.2135E3	7.0119E4	9.4655E3	7.5087E4	106.3247	94.1961	8.9024E3	7.9714E4	2.5590E4	2.1543E5	7.2135E3	7.0119E4	7.0119E4	9.4655E3	7.5087E4	106.32	94.20	NaN	NaN	NaN
false	3804	DG(O-37:6)	DG(O-37:6)	DG	alkyl-acyl	(O-37:6)	(O-37:6)	612.5118	9.2551	C40 H68 O4	M+H	1	1	0	100.00	C	4.3133E4	3.6696E5	1.2177E5	1.0099E6	4.2935E4	3.9246E5	4.0831E4	3.4396E5	94.6644	93.7330	4.3133E4	3.6696E5	1.2177E5	1.0099E6	4.2935E4	3.9246E5	3.9246E5	4.0831E4	3.4396E5	94.66	93.73	NaN	NaN	NaN
false	3805	DG(O-37:6)	DG(O-37:6)	DG	alkyl-acyl	(O-37:6)	(O-37:6)	612.5118	9.5694	C40 H68 O4	M+H	1	1	0	100.00	C	1.4739E5	1.2453E6	4.1926E5	3.3977E6	1.8242E5	1.6604E6	1.4446E5	1.2080E6	98.0177	96.9986	1.4739E5	1.2453E6	4.1926E5	3.3977E6	1.8242E5	1.6604E6	1.6604E6	1.4446E5	1.2080E6	98.02	97.00	NaN	NaN	NaN
false	3806	DG(O-37:6)	DG(O-37:6)	DG	alkyl-acyl	(O-37:6)	(O-37:6)	612.5118	9.8152	C40 H68 O4	M+H	1	1	0	100.00	C	1.3081E5	1.0999E6	3.8711E5	3.1934E6	1.0578E5	9.3204E5	1.1672E5	9.5738E5	89.2314	87.0389	1.3081E5	1.0999E6	3.8711E5	3.1934E6	1.0578E5	9.3204E5	9.3204E5	1.1672E5	9.5738E5	89.23	87.04	NaN	NaN	NaN
